title,release_date,price,item_id,developer,0
Mall Mayhem,2017,3.99,629400,Titanium Game Studios,Action
BLADENET,2017,14.99,684300,Flyleap Studios,Action
Pet Squad Racing,2017,3.99,710250,Otterly Bearable Games,Indie
Gone Astray,2017,3.99,718970,Tom-Erik Nielsen,Indie
Cubic,2017,0.99,718330,Mikhail Melnikov,Casual
Unrested Development,2017,3.99,718830,Rock Cow Productions,RPG
LOGistICAL: Japan,2017,8.99,718490,Sacada,Casual
Prime Arena - Founder Pack,2017,19.99,678740,Nival,Action
Hidden Expedition: The Fountain of Youth Collector's Edition,2017,12.99,723940,Eipix Entertainment,Adventure
PEG,2017,0.99,699600,Arzola's,Casual
Offworld Trading Company - Conspicuous Consumption DLC,2017,2.99,665500,Mohawk Games,Indie
Fantasy Grounds - Pathfinder RPG - Carrion Crown AP 1: The Haunting of Harrowstone (PFRPG),2017,19.99,727810,"SmiteWorks USA, LLC",Indie
The Surge - Fire &amp; Ice Weapon Pack,2017,0,702980,Deck13,Action
Deadbeat Heroes,2017,14.99,614090,Deadbeat Productions,Action
Fantasy Grounds - Pathfinder RPG - Hell's Rebels AP 1: In Hell's Bright Shadow (PFRPG),2017,24.99,728640,"SmiteWorks USA, LLC",Indie
Rocksmith® 2014 Edition – Remastered – 2000s Mix Song Pack III,2017,7.99,637753,Ubisoft - San Francisco,Casual
Rocksmith® 2014 Edition – Remastered – Hinder - “Lips of an Angel”,2017,2.99,637754,Ubisoft - San Francisco,Casual
Rocksmith® 2014 Edition – Remastered – Band of Horses - “The Funeral”,2017,2.99,637755,Ubisoft - San Francisco,Casual
Rocksmith® 2014 Edition – Remastered – Kelly Clarkson - “Breakaway”,2017,2.99,637756,Ubisoft - San Francisco,Casual
Bottom of the 9th,2017,6.99,705020,Handelabra Games Inc.,Indie
Fantasy Grounds - Village Backdrop : Woodridge (5E),2017,2.99,731810,"SmiteWorks USA, LLC",Indie
Fantasy Grounds - Compass Point #05: The Tower of Lord Munch (PFRPG),2017,5.99,732180,"SmiteWorks USA, LLC",Indie
Wunderdoktor,2017,9.99,705450,Ghostbutter,Action
Run Zeus Run,2017,0.99,715510,GamerzDan,Adventure
Creekside Creep Invasion,2017,9.99,551060,Ouch Giver Games,Action
Wunderdoktor - Official Soundtrack,2017,1.99,730080,Ghostbutter,Action
Fantasy Grounds - Unlikely Heroes (5E),2017,14.99,732220,"SmiteWorks USA, LLC",Indie
Dark Romance: Vampire in Love Collector's Edition,2017,12.99,723930,Domini Games,Adventure
Mirrors,2017,3.99,709470,Monocool Interactive,Adventure
INWAY,2017,0.99,713950,Hipix Studio,Action
My Coloring Book: Animals,2017,0.99,721430,For Kids,Casual
Grim Dawn - Ashes of Malmouth Expansion,2017,17.99,642280,Crate Entertainment,Action
Don't Die!,2017,4.99,659870,Michael Cox,Casual
Feeding The Monster,2017,0.99,722250,For Kids,Casual
新仙剑奇侠传 单机版(Chinese Paladin：Sword and Fairy),2001,4.99,695630,SOFTSTAR TECHNOLOGY BEIJINGCOLTD,RPG
The Village,2017,4.99,632050,Prootgames,Action
Tiny Force Deluxe,2017,5.99,688620,Sinergia Studios,Casual
Yono and the Celestial Elephants,2017,14.99,602430,Neckbolt,Adventure
SiNKR,2017,0.99,676420,Robert Wahler,Casual
Train Bandit,2017,0.99,655370,Rusty Moyher,Action
Island Build Masters,2018,6.99,709280,"Evgeniy Psarev,Alexey Irhin,Dmitry Ryabchunov",Indie
Neptunian Donut,2017,0.99,713540,Alex's Daddy,Indie
Pinball Wicked,2017,17.99,595960,Formslingers,Casual
Chevo Lurker: Exodus,2017,1.99,712010,Perverse Games,Action
Heliborne - Polish Armed Forces Camouflage Pack,2017,3.99,722800,JetCat Games,Action
Frontiers.io,2017,0.99,721670,Boogygames Studios,Action
Heliborne - Search and Rescue Camouflage Pack,2017,3.99,730490,JetCat Games,Action
Galaxy Girls - Erica Alone in Deep Space,2017,2.99,576613,BurstRay Games,Adventure
MobileZombie,2017,0,694180,YIMING ZHANG,Adventure
Pooper Scooper,2017,1.99,682370,Absent Moon Studios,Action
Shattered,2017,4.99,712620,Devin Eastmond,Adventure
Celestial Breach,2017,9.99,547970,Dark Nebulae,Action
Valentine Panic,2017,0.99,658060,Michaela Laws,Casual
City of Ages: Picture Supportive Text MUD (server and client included),2017,4.99,688930,Darren N Lory,Adventure
The Legend of Slime,2017,2.99,701680,XiaoLongBao Games,Adventure
BAFL - Brakes Are For Losers,2017,9.99,573070,Oudidon,Racing
Gold Rush: The Game,2017,19.99,451340,Code Horizon,Indie
大乱斗 Chaos Battle,2017,5.99,714880,绿叶工作室,Action
Speebot,2017,14.99,731320,keyreal,Adventure
Space Geekz - The Crunchy Flakes Conspiracy,2017,7.99,661550,x86-Games,Adventure
Viral,2017,0.99,717840,Dunfan Lu,Action
The Base,2017,2.99,707220,GMGame,Indie
CPUCores :: System Hardware Analyzer,2017,1.99,726480,Tim Sullivan,Design &amp; Illustration
Bounce Ball,2017,1.99,721080,SP Digital Arts Inc.,Action
Heliborne - US Marine Corps Camouflage Pack,2017,3.99,730510,JetCat Games,Action
Six-ear Macaque,2017,3.99,669000,FeatherFan,Indie
Warface - Defender Pack,2017,24.99,720450,Crytek,Action
McDROID - The Swan Song DLC,2017,1.99,400950,Elefantopia,Action
Packet Queen #,2017,4.99,702930,Studio F#,Casual
Timeless: The Lost Castle,2017,9.99,729780,Boolat Games,Adventure
Wasted Pizza,2017,0.99,709820,Supine,Action
mdiapp+ SE,2017,59.99,403030,nattou.org,Design &amp; Illustration
Endless Treasure Hunt,2017,0.99,714290,Lunarhellgames,Action
Tyd wag vir Niemand - Soundtrack,2017,3.99,733400,Skobbejak Games,Adventure
Nash Racing 2: Muscle cars,2017,0.99,713580,"Tero Lunkka,Valkeala Software",Casual
Black Friday: The Game,2017,1.99,712700,BloodyStation,Action
Overgrowth,2017,29.99,25000,Wolfire Games,Action
3on3 FreeStyle,2017,0,624910,Joycity,Action
Mushroom Wars 2 - Official Soundtrack,2017,1.99,731130,Zillion Whales,Action
Senalux,2017,7.99,654580,Pixel with Hat,Indie
Digby Extreme,2017,4.99,593070,3 Sprockets,Action
Rosenkreuzstilette Freudenstachel,2017,13.99,564160,"[erka:es],Darksquid Media",Action
Life At Space,2017,1.99,711120,Andrey Haritonov,Action
WARZONE,2017,9.99,712230,KEA Games,Indie
Chess Ultra Imperial chess set,2017,9.99,639001,Ripstone,Casual
Heliborne - Russian Federal Security Service Camouflage Pack,2017,2.99,730520,JetCat Games,Action
Rush on Rome,2017,6.99,710460,Z-Software GmbH,Strategy
theHunter™: Call of the Wild - Medved-Taiga,2017,7.99,695680,Expansive Worlds,Adventure
Entanglement,2017,4.99,719140,Gopherwood Studios LLC,Casual
Yorkshire Gubbins,2017,4.99,716650,Stairfall Institute,Adventure
Golf 2D,2017,1.99,725680,RewindApp,Casual
Blindsight,2017,4.99,722380,Goddard Games,Casual
Marvel vs. Capcom: Infinite - Captain America Gladiator Costume,2017,3.99,721109,Capcom,Action
The Man in the Cape: Special Edition,2017,2.99,706480,Long Division LLC,Action
Marvel vs. Capcom: Infinite - Superior Iron Man Costume,2017,3.99,721110,Capcom,Action
Marvel vs. Capcom: Infinite - Ultimate Thor Costume,2017,3.99,721111,Capcom,Action
Marvel vs. Capcom: Infinite - Doctor Strange Illuminati Costume,2017,3.99,721112,Capcom,Action
Marvel vs. Capcom: Infinite - Ultimate Hawkeye Costume,2017,3.99,721116,Capcom,Action
Marvel vs. Capcom: Infinite - Ghost Rider Outlaw Costume,2017,3.99,721115,Capcom,Action
Marvel vs. Capcom: Infinite - Dormammu Molten Costume,2017,3.99,721117,Capcom,Action
Marvel vs. Capcom: Infinite - Ryu Wanderer Costume,2017,3.99,721131,Capcom,Action
Marvel vs. Capcom: Infinite - Dante Nephilim Costume,2017,3.99,721132,Capcom,Action
Marvel vs. Capcom: Infinite - Morrigan Night Warrior Costume,2017,3.99,721133,Capcom,Action
Marvel vs. Capcom: Infinite - Chun-Li Casual Costume,2017,3.99,721141,Capcom,Action
Marvel vs. Capcom: Infinite - Firebrand Ultimate Costume,2017,3.99,721142,Capcom,Action
Marvel vs. Capcom: Infinite - Chris Classic Costume,2017,3.99,721143,Capcom,Action
Relik,2017,0,679400,Iron 27,Free to Play
Invisibox,2017,0.99,620940,Retrific,Casual
CAR THIEF SIMULATOR 2017,2017,9.99,726060,Emil Varez,Action
Tametsi,2017,2.99,709920,Grip Top Games,Indie
ICEBOX: Speedgunner,2017,9.99,577150,Games Of Edan,Action
"Fantasy Grounds - Noble Cause, Bloodied Hands (5E)",2017,9.99,737320,"SmiteWorks USA, LLC",Indie
Fantasy Grounds - Creature Components Volume 1 (PFRPG),2017,10.99,732270,"SmiteWorks USA, LLC",Indie
Fantasy Grounds - Conquering Heroes (5E),2017,5.99,731140,"SmiteWorks USA, LLC",Indie
Campfire Cooking,2017,5.99,679500,Layton Hawkes,Indie
Think of the Children,2017,9.99,573600,Jammed Up Studios,Action
Spelunker Party!,2017,29.99,629860,"Tozai Games, Inc.,O-TWO inc.",Action
Stars in Shadow: Legacies,2017,4.99,698280,Ashdar Games,Indie
Party Hard Tycoon,2017,9.99,513330,"Pinokl Games,Kverta Limited",Indie
Star Control: Kessari Quadrant,1996,3.99,358930,Legend Entertainment,Action
Party Hard Tycoon OST,2017,4.99,733080,Pinokl Games,Indie
Fantasy Grounds - Devin Night Pack 77: Steampunk 2 (Token Pack),2017,4.99,737400,"SmiteWorks USA, LLC",Indie
Star Control: The Ur-Quan Masters,1992,3.99,358920,Toys for Bob,Action
Bomber Crew,2017,14.99,537800,Runner Duck,Simulation
Modern Tales: Age of Invention,2017,9.99,678970,Orchid Games,Adventure
Hide and Shriek,2016,0,480430,Funcom,Action
Fidget Spinner Editor - Expansion Pack 2,2017,0.99,737860,Myarcadegames Studios,Action
Hide and Shriek - Mask Pack,2017,4.99,729850,Funcom,Action
JU,2017,0.99,684430,张公子,Indie
Skirmish Line,2017,9.99,666820,"Snarky Ant, LLC",Action
Marinatide,2017,6.99,566420,Viistopro,Adventure
Domino,2006,4.99,724580,bakno Games,Casual
Sea Of Fatness: Save Humanity Together,2017,4.99,721740,Fusion.Robot &amp; Co,Adventure
Dead Noir the Heart,2017,3.99,718920,Aundre Rogers,Casual
5-in-1 Bundle Brain Trainings,2017,9.99,715710,ALEKSANDER CHIEPAIKIN,Casual
Steel Rain - Soundtrack,2017,3.99,672810,"PolarityFlow,Adrian Zingg",Action
Steel Rain - Expeditions,2017,5.99,672800,"PolarityFlow,Adrian Zingg",Action
Choice of Broadsides,2010,3.99,726460,Choice of Games,Adventure
In The Shadows,2017,15.99,470580,Colorspace Studio,Adventure
Doodle God Blitz - World of Magic DLC,2017,3.99,733880,JoyBits Ltd.,Casual
Tales of Escape - Cold As Ice,2017,4.99,686790,OnSkull Games,Adventure
PROJECT AZRIEL,2017,19.99,669700,CurriculaWorks,Action
Get To Amkonius,2017,3.99,720160,Amkonius Games,Adventure
Record Store Nightmare,2017,1.99,722400,"Hot Seat, Ltd",Action
ASMR Universe 2,2017,6.99,690280,Colossal Wreck,Audio Production
Chessia,2017,7.99,689270,"Hakki Ozturk,Halil Ibrahim Ozturk",Casual
Tank Force,2017,0,604500,Extreme Developers,Action
Trooper 1,2017,2.99,728710,Marco Noordergraaf,Action
The Girl on the Train,2017,0.99,729330,NewWestGames,Casual
Glo,2017,4.99,711550,Chronik Spartan,Action
Rain of Pumpkins,2017,2.99,659160,Gary &amp; Eddy,Action
Cube Link,2017,3.99,681620,Hannes Delbeke,Casual
Ozapell Basic,2017,14.99,523410,Ozapell,Animation &amp; Modeling
Debris,2017,19.99,669660,Moonray Studios,Action
GRIM - Mystery of Wasules,2017,9.99,714530,StudioBACKSTAGE,Adventure
PAWARUMI,2017,16.99,610410,Manufacture 43,Action
MAGIX Video deluxe 2018 Plus Steam Edition,2017,99.99,700020,MAGIX Software GmbH,Video Production
Nights of Azure 2: Bride of the New Moon / よるのないくに２ ～新月の花嫁～,2017,59.99,636570,"KOEI TECMO GAMES CO., LTD.",RPG
Trivia Vault: Video Game Trivia Deluxe,2017,4.99,730220,Ripknot Systems,Action
Darkness and Flame: Missing Memories,2017,6.99,646330,FIVE-BN GAMES,Adventure
Viaerium,2017,2.99,728870,Fireballed Studio,Indie
The Escapists 2 - Wicked Ward,2017,3.99,716580,"Team17 Digital Ltd,Mouldy Toof Studios",Indie
Indygo,2017,5.99,702600,Pigmentum Game Studio,Adventure
Vibrant,2017,4.99,712430,Auburn Sounds,Action
Unit 4: Clash of Agents,2017,0.99,658670,Gamera Interactive,Action
Jet Buster,2017,9.99,618070,Team Grybanser Fox,Action
Ocean's Crabellum,2017,2.99,726330,Crabellum Games,Action
EVERSPACE™ - Encounters,2017,9.99,709150,ROCKFISH Games,Action
Trapped Within,2017,9.99,617230,Rockywood Studios,Casual
Virtual Race Car Engineer 2018,2017,14.99,728150,Tim McArthur,Racing
White Noise 2 - Lilith,2017,1.99,691441,Milkstone Studios,Adventure
Mad Age &amp; This Guy,2017,9.99,671650,Atomic Wolf,Action
Wanderlust OST - Soundtrack,2017,0.99,729690,Eternity Studios,Action
Ballistic Mini Golf,2017,4.99,725960,Microlith Games,Casual
Shadows of Adam - Guild of the Artificers,2017,3.99,663820,Something Classic Games LLC,Indie
Rocksmith® 2014 Edition – Remastered – DragonForce - “Through the Fire and Flames”,2017,2.99,637762,Ubisoft - San Francisco,Casual
Rocksmith® 2014 Edition – Remastered – Variety Song Pack XII,2017,9.99,637761,Ubisoft - San Francisco,Casual
Rocksmith® 2014 Edition – Remastered – Elton John - “Saturday Night’s Alright (For Fighting)”,2017,2.99,637763,Ubisoft - San Francisco,Casual
Rocksmith® 2014 Edition – Remastered – Colin Hay of Men at Work - “Down Under 2012”,2017,2.99,637764,Ubisoft - San Francisco,Casual
Rocksmith® 2014 Edition – Remastered – Rusted Root - “Send Me On My Way”,2017,2.99,637765,Ubisoft - San Francisco,Casual
Xenomarine,2017,9.99,676830,Fourfold Games,Adventure
Galactic Civilizations III - Mech Parts Kit DLC,2017,2.99,513520,Stardock Entertainment,Indie
Battlevoid: Sector Siege OST,2017,1.99,736800,Liam Davis,Strategy
Arcade Moonlander,2017,2.99,727020,Daniel Griffin,Indie
Nightmare Boy,2017,9.99,597860,The Vanir Project,Action
Battlevoid: Sector Siege,2017,9.99,716630,Bugbyte Ltd.,Strategy
Daemonsgate,1993,6.99,719300,Imagitec,Action
AER Memories of Old Soundtrack,2017,2.99,699290,Forgotten Key,Adventure
Strangers of Power - Trancevania,2017,0.99,732190,Tuomo Laine,Indie
Prophecy I - The Viking Child,1991,4.99,719290,Imagitec,Action
King's Table - The Legend of Ragnarok,1993,4.99,719310,Imagitec,Simulation
Grace of Zordan,2017,0,685420,Cybergrotex,Free to Play
Where Are My Friends? - Soundtrack,2017,0.99,737120,Beard Games Studio,Adventure
Paddle Battle,2017,3.99,655630,Birdshark! Games,Action
Fantasy Grounds - Feats of Legend - Limit Break: 21 Feats of Martial Finality! (PFRPG),2017,2.99,741200,"SmiteWorks USA, LLC",Indie
Train Simulator: Southern Pacific SD45T-2 Loco Add-On,2017,19.99,621923,Digital Train Model,Simulation
RUNNING WITH RIFLES: PACIFIC,2017,9.99,616850,Osumia Games,Action
"Eat, Sleep, Bet, Repeat",2017,12.99,671840,Strategic Designs Ltd.,Adventure
Inflatality,2017,9.99,653080,Hojo Studio,Action
Grimoire: Manastorm,2017,0,335430,Omniconnection,Action
Soldier of Failure,2017,1.99,727390,TSS Studio,Action
Flight Sim World: Moving Map Add-On,2017,19.99,630912,FS FlightControl,Simulation
Achievement Hunter: Urban 2,2017,0.99,704380,putilin_industries,Action
Flight Sim World: View &amp; Slew Add-On,2017,9.99,630914,FS FlightControl,Simulation
Power of The Void,2017,5.99,717400,SVGames,Adventure
LEGO® Worlds: Monster Pack,2017,3.99,720960,"TT Games,Traveller's Tales",Adventure
Castle of Shikigami 式神の城 - Evolution,2017,4.99,675390,"Cosmo Machia,Alfa System",Action
Strata Spaces VR – Professional Edition Upgrade,2017,995.0,719000,"Strata Mixed Reality, Inc.",Animation &amp; Modeling
Box Maze 2 - Halloween Skins Pack,2017,0.99,740630,GamersHype Productions,Action
Tales of Escape - Illusion (Desktop),2017,2.99,686800,OnSkull Games,Adventure
Tales of Escape - Illusion (VR),2017,6.99,741760,OnSkull Games,Adventure
Fantasy Grounds - N.E.W. (WOiN),2017,19.99,741170,"SmiteWorks USA, LLC",Indie
In Game Adventure: — Original Soundtracks,2017,0.99,743810,Alysson Moraes,Action
Assassin's Creed® Origins - Deluxe Pack,2017,9.99,683850,Ubisoft Montreal,Action
Assassin's Creed® Origins - Season Pass,2017,39.99,660080,Ubisoft Montreal,Action
Malzbie's Pinball Collection - The Garden Table,2017,1.99,729620,Malzbie Games,Casual
Malzbie's Pinball Collection - Carnival Table,2017,1.99,729600,Malzbie Games,Casual
Pizza Hunt! How to hunt pizza (And Not Die Doing It),2017,6.99,671540,Chubiri,Indie
FourChords Guitar Karaoke - Years &amp; Years,2017,4.99,592475,Musopia,Casual
Secrets of Magic 2: Witches and Wizards,2017,9.99,713430,Green Sauce Games,Casual
Pizza Hunt! How to hunt pizza (And Not Die Doing It) - Soundtrack,2017,1.99,689390,Chubiri,Indie
OneScreen Wagons,2016,0.99,732110,Anti-Ded GameDev,Indie
Natural Selection 2 - Forge Pack,2017,4.99,740650,Unknown Worlds Entertainment,Action
Natural Selection 2 - Nocturne Pack,2017,4.99,740660,Unknown Worlds Entertainment,Action
The Ultimate Trivia Challenge,2017,4.99,716920,LoadUpGames.com,Casual
Art of Cyan - Digital Art Book,2017,0,520873,Cyan Inc.,Adventure
YBit,2017,3.99,712660,"Facundo Balboa,Iván Piccione,Martín Díaz",Adventure
Food Hunter,2017,1.99,721970,DayByDay Studio,Casual
Marble Run,2017,3.99,726720,Patyuk Sergey,Indie
In the name of sin,2017,3.99,682510,橙光游戏,Adventure
Lost jumping frog,2017,0.99,733980,Primitive Studio,Indie
Defenders of Tetsoidea RPG,2017,1.99,735110,Brewsterland Studios,Indie
Lost Dimension: Additional Map/Quest Bundle,2017,4.99,650231,FURYU Corporation,RPG
Lost Dimension: Extra EN Bundle,2017,0.99,650233,FURYU Corporation,RPG
Lost Dimension: Mind Limiter Bundle,2017,0.99,650235,FURYU Corporation,RPG
Lost Dimension: Extra Gift-EXP Bundle,2017,0.99,650234,FURYU Corporation,RPG
Lost Dimension: Extra EXP Bundle,2017,0.99,650232,FURYU Corporation,RPG
Lost Dimension: Boost Bonus Set,2017,0.99,650236,FURYU Corporation,RPG
Lost Dimension: Icon of Trust Bundle,2017,0.99,650237,FURYU Corporation,RPG
Epic PVP Castles,2017,0.99,727300,armogames,Adventure
Lost Dimension: VP Bundle,2017,0.99,650238,FURYU Corporation,RPG
Lost Dimension: Tranquilizer Bundle,2017,0.99,650239,FURYU Corporation,RPG
Void Memory,2017,16.99,727510,Gustav,Action
Goro 2,2017,0.99,732870,VB Studio,Action
"SUPER ARMY OF TENTACLES 3, XPACK II.V: Apocalypse Bunny Saves Christmas",2017,1.99,717260,Stegalosaurus Game Development,Adventure
Gold key,2017,0.99,736510,Primitive Studio,Indie
Super Man Or Monster,2017,12.99,393220,Xform,Action
Mover,2017,0.99,733250,Hont,Action
Love all you have left,2017,4.99,727140,Attila D.,Casual
FSX: Steam Edition - Cessna® C185F Skywagon Add-On,2017,19.99,643688,Carenado,Simulation
Tree of Savior - Master Blacksmith Pack,2017,9.99,716440,"IMCGAMES Co.,Ltd.",Free to Play
FSX Steam Edition: Night Environment: Sweden Add-On,2017,12.99,643680,Chris Bell - Creative Design Studios,Simulation
O'Fox Life,2017,0.99,719120,O'Stinky lab.,Indie
Defense Clicker - Supporter Pack,2017,1.99,722900,Albatros Softworks,Casual
Defense Clicker - Supporter Pack 2,2017,4.99,730570,Albatros Softworks,Casual
Defense Clicker,2017,1.99,707590,Albatros Softworks,Casual
Rocksmith® 2014 Edition – Remastered – Amon Amarth - “Twilight of the Thunder God”,2017,2.99,637770,Ubisoft - San Francisco,Casual
Rocksmith® 2014 Edition – Remastered – Amon Amarth - “War of the Gods”,2017,2.99,637771,Ubisoft - San Francisco,Casual
Knight Terrors,2017,2.99,732770,FreakZone Games,Action
Cellz,2017,4.99,619620,MGP,Action
Attentat 1942,2017,10.99,676630,"Charles University,Czech Academy of Sciences",Adventure
Fractus,2017,3.99,656280,Jeff Apostolos,Action
Forever Home,2017,4.99,718200,Pixel Blade Games,Adventure
Cottage Garden,2017,6.99,716090,DIGIDICED,Casual
The Chemist,2017,11.99,716380,tensixfour Creative,Casual
"Yago, the Coquerrestrial",2017,11.99,744390,Jorge Vera Blasco,Adventure
Talk to Aya,2017,1.99,731930,Light,Casual
Gems,2008,4.99,732680,baKno Games,Casual
Enceladus,2017,9.99,710960,"Storybird,Julien Rocca",Action
Protect your planet,2017,0.99,730280,Triple rush games,Casual
